05:50:38,16,1552.0,539.0,room-1,day-1
05:50:39,16,1561.0,543.0,room-1,day-1
05:50:40,16,1552.0,541.0,room-1,day-1
05:50:41,16,1555.0,539.0,room-1,day-1
05:50:42,16,1548.0,540.0,room-1,day-1
05:50:43,16,1557.0,543.0,room-1,day-1
05:50:44,16,1554.0,543.0,room-1,day-1
05:50:45,16,1557.0,543.0,room-1,day-1
05:50:46,16,1555.0,541.0,room-1,day-1
05:50:46,18,376.0,611.0,room-1,day-1
05:50:47,18,375.0,611.0,room-1,day-1
05:50:47,16,1553.0,541.0,room-1,day-1
05:50:48,16,1551.0,539.0,room-1,day-1
05:50:48,18,379.0,611.0,room-1,day-1
05:50:49,18,379.0,611.0,room-1,day-1
05:50:49,16,1555.0,541.0,room-1,day-1
05:50:50,16,1554.0,542.0,room-1,day-1
05:50:51,16,1566.0,539.0,room-1,day-1
05:50:52,16,1559.0,543.0,room-1,day-1
05:50:53,16,1552.0,534.0,room-1,day-1
05:50:54,16,1520.0,518.0,room-1,day-1
05:50:55,16,1528.0,518.0,room-1,day-1
05:50:56,16,1524.0,514.0,room-1,day-1
05:50:57,16,1524.0,520.0,room-1,day-1
05:50:58,16,1524.0,513.0,room-1,day-1
05:50:59,16,1521.0,515.0,room-1,day-1
05:51:00,16,1522.0,515.0,room-1,day-1
05:51:01,16,1524.0,514.0,room-1,day-1
05:51:02,16,1531.0,522.0,room-1,day-1
05:51:03,16,1550.0,534.0,room-1,day-1
05:51:04,16,1557.0,542.0,room-1,day-1
05:51:05,16,1557.0,544.0,room-1,day-1
05:51:06,16,1554.0,542.0,room-1,day-1
05:51:07,16,1556.0,541.0,room-1,day-1
05:51:08,16,1541.0,529.0,room-1,day-1
05:51:09,16,1550.0,527.0,room-1,day-1
05:51:10,16,1563.0,543.0,room-1,day-1
05:51:11,16,1558.0,543.0,room-1,day-1
05:51:12,16,1552.0,542.0,room-1,day-1
05:51:13,16,1559.0,545.0,room-1,day-1
05:51:14,16,1564.0,544.0,room-1,day-1
05:51:15,16,1566.0,546.0,room-1,day-1
